date;time;subject;blocknum;trialnum;trialcode;response;correct;cor2;latency;stimulusnumber1;stimulusitem1
02/12/2023;12:05:00;102;102;3;solution_solved_VIS;2;1;;374;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;102;4;solution_visAHA;Zug;0;1;1465;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;103;2;visAHA;2;1;;1847;14;1PVIP_014_chipmunk_gauss2.jpg
02/12/2023;12:05:00;102;103;3;solution_solved_VIS;3;1;;466;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;103;4;solution_visAHA;Hase;0;0;2874;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;104;2;visCATCH;5;1;;5158;10;3PVIP_041_bouquet1_gauss2.jpg
02/12/2023;12:05:00;102;105;2;visAHA;2;1;;1510;104;2PVIP_099_metro_gauss2.jpg
02/12/2023;12:05:00;102;105;3;solution_solved_VIS;2;1;;972;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;105;4;solution_visAHA;Bahn;0;1;20493;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;106;2;visCATCH;5;1;;1199;42;3PVIP_012_forceps_gauss4.jpg
02/12/2023;12:05:00;102;107;2;visAHA;2;1;;928;51;1PVIP_051_wheat_gauss1.5.jpg
02/12/2023;12:05:00;102;107;3;solution_solved_VIS;6;0;;615;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;108;2;visAHA;3;1;;1168;21;1PVIP_021_fox1_gauss1.jpg
02/12/2023;12:05:00;102;108;3;solution_solved_VIS;3;1;;2205;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;108;4;solution_visAHA;Fuchs;0;1;1785;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;109;2;visAHA;6;0;;4446;23;1PVIP_023_geese_gauss3.jpg
02/12/2023;12:05:00;102;110;2;visCATCH;3;0;;1977;33;3PVIP_003_boat3.jpg
02/12/2023;12:05:00;102;110;3;solution_solved_VIScatch;3;0;;251;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;110;4;solution_visCATCH;Boot;0;1;2861;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;111;2;visAHA;6;0;;1516;73;2PVIP_067_carafe2.jpg
02/12/2023;12:05:00;102;112;2;visCATCH;5;1;;1006;12;3PVIP_043_candy_gauss3.jpg
02/12/2023;12:05:00;102;113;2;visAHA;4;0;;2838;45;1PVIP_045_spider.new_gauss1.jpg
02/12/2023;12:05:00;102;114;2;visAHA;4;0;;7026;113;2PVIP_108_shark1_gauss3.jpg
02/12/2023;12:05:00;102;115;2;visCATCH;6;1;;1082;1;3PVIP_032_ameise_gauss2.jpg
02/12/2023;12:05:00;102;116;2;visAHA;5;0;;1068;57;1PVIP_117_pepper.jpg
02/12/2023;12:05:00;102;117;2;visAHA;5;0;;936;60;1PVIP_120_toaster.jpg
02/12/2023;12:05:00;102;118;2;visAHA;3;1;;1873;91;2PVIP_086_girl.jpg
02/12/2023;12:05:00;102;118;3;solution_solved_VIS;6;0;;270;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;119;2;visCATCH;6;1;;995;55;3PVIP_026_moth.new_gauss4.jpg
02/12/2023;12:05:00;102;120;2;visAHA;3;1;;2125;108;2PVIP_103_panda_gauss6.jpg
02/12/2023;12:05:00;102;120;3;solution_solved_VIS;4;0;;608;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;121;2;visAHA;5;0;;2929;88;2PVIP_083_eye.new_gauss2.jpg
02/12/2023;12:05:00;102;122;2;visAHA;3;1;;3279;40;1PVIP_040_robbe_gauss3.jpg
02/12/2023;12:05:00;102;122;3;solution_solved_VIS;3;1;;626;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;122;4;solution_visAHA;Tiger;0;0;2789;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;123;2;visAHA;3;1;;5346;80;2PVIP_074_computer.jpg
02/12/2023;12:05:00;102;123;3;solution_solved_VIS;5;0;;222;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;124;2;visAHA;3;1;;5487;72;2PVIP_066_burro1_gauss3.jpg
02/12/2023;12:05:00;102;124;3;solution_solved_VIS;3;1;;384;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;124;4;solution_visAHA;Esel;0;1;2301;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;125;2;visCATCH;5;1;;2258;60;3PVIP_031_prison_gauss7.jpg
02/12/2023;12:05:00;102;126;2;visAHA;5;0;;4039;42;1PVIP_042_sheep1_gauss2.5.jpg
02/12/2023;12:05:00;102;127;2;visAHA;4;0;;1166;114;2PVIP_109_shoes2_gauss4.jpg
02/12/2023;12:05:00;102;128;2;visCATCH;3;0;;1356;14;3PVIP_045_chicken_gauss3.jpg
02/12/2023;12:05:00;102;128;3;solution_solved_VIScatch;5;1;;791;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;129;2;visAHA;3;1;;1508;103;2PVIP_098_lion2.jpg
02/12/2023;12:05:00;102;129;3;solution_solved_VIS;5;0;;628;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;130;2;visAHA;3;1;;1859;18;1PVIP_018_dog3_gauss2.5.jpg
02/12/2023;12:05:00;102;130;3;solution_solved_VIS;6;0;;392;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;131;2;visCATCH;5;1;;1257;59;3PVIP_030_pigeon_gauss4.jpg
02/12/2023;12:05:00;102;132;2;visAHA;6;0;;994;20;1PVIP_020_fork.jpg
02/12/2023;12:05:00;102;133;2;visCATCH;6;1;;1792;41;3PVIP_011_football_gauss3.jpg
02/12/2023;12:05:00;102;134;2;visAHA;2;1;;1495;101;2PVIP_096_lamb_gauss3.jpg
02/12/2023;12:05:00;102;134;3;solution_solved_VIS;2;1;;285;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;134;4;solution_visAHA;lamm;0;1;2721;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;135;2;visCATCH;2;0;;1167;24;3PVIP_056_tractor_gauss4.jpg
02/12/2023;12:05:00;102;135;3;solution_solved_VIScatch;2;0;;300;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;135;4;solution_visCATCH;Traktor;0;1;5484;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;136;2;visAHA;6;0;;959;74;2PVIP_068_carafe3.jpg
02/12/2023;12:05:00;102;137;2;visAHA;2;1;;825;85;2PVIP_079_drumset_gauss5.jpg
02/12/2023;12:05:00;102;137;3;solution_solved_VIS;2;1;;278;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;137;4;solution_visAHA;Schlagzeug;0;1;5799;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;138;2;visAHA;3;1;;3023;115;2PVIP_110_ski.new_gauss1.jpg
02/12/2023;12:05:00;102;138;3;solution_solved_VIS;3;1;;297;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;138;4;solution_visAHA;Skier;0;1;3043;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;139;2;visAHA;4;0;;2882;84;2PVIP_078_crocodile2_gauss2.jpg
02/12/2023;12:05:00;102;140;2;visCATCH;5;1;;725;8;3PVIP_039_birdie_gauss7.jpg
02/12/2023;12:05:00;102;141;2;visAHA;3;1;;789;87;2PVIP_081_elephant2_gauss2.jpg
02/12/2023;12:05:00;102;141;3;solution_solved_VIS;5;0;;312;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;142;2;visCATCH;3;0;;2423;9;3PVIP_040_blossom2_gauss2.jpg
02/12/2023;12:05:00;102;142;3;solution_solved_VIScatch;5;1;;1655;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;143;2;visAHA;6;0;;3326;2;1PVIP_002_arrow_gauss2.jpg
02/12/2023;12:05:00;102;144;2;visAHA;6;0;;1892;53;1PVIP_053_watch2.jpg
02/12/2023;12:05:00;102;145;2;visCATCH;3;0;;4386;38;3PVIP_008_duck.new_gauss2.jpg
02/12/2023;12:05:00;102;145;3;solution_solved_VIScatch;5;1;;327;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;146;2;visAHA;5;0;;1926;34;1PVIP_034_octopus.new_gauss1.5.jpg
02/12/2023;12:05:00;102;147;2;visAHA;6;0;;979;118;2PVIP_113_whale.jpg
02/12/2023;12:05:00;102;148;2;visCATCH;3;0;;1063;35;3PVIP_005_dalmation8_gauss6.jpg
02/12/2023;12:05:00;102;148;3;solution_solved_VIScatch;6;1;;399;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;149;2;visAHA;6;0;;641;94;2PVIP_089_hammer_gauss2.jpg
02/12/2023;12:05:00;102;150;2;visAHA;3;1;;646;98;2PVIP_093_kamel_gauss1.5.jpg
02/12/2023;12:05:00;102;150;3;solution_solved_VIS;5;0;;262;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;151;2;visCATCH;5;1;;1679;57;3PVIP_028_peach_gauss3.jpg
02/12/2023;12:05:00;102;152;2;visAHA;3;1;;1771;39;1PVIP_039_rat_gauss1.jpg
02/12/2023;12:05:00;102;152;3;solution_solved_VIS;3;1;;157;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;152;4;solution_visAHA;maus;0;2;1991;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;153;2;visAHA;6;0;;1160;117;2PVIP_112_watch.jpg
02/12/2023;12:05:00;102;154;2;visCATCH;5;1;;1100;25;3PVIP_057_treemouse_gauss3.jpg
02/12/2023;12:05:00;102;155;2;visAHA;5;0;;1367;5;1PVIP_005_bell_gauss1.5.jpg
02/12/2023;12:05:00;102;156;2;visAHA;6;0;;696;36;1PVIP_036_pen2.jpg
02/12/2023;12:05:00;102;157;2;visAHA;2;1;;1146;78;2PVIP_072_cigarette_gauss3.jpg
02/12/2023;12:05:00;102;157;3;solution_solved_VIS;2;1;;602;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;157;4;solution_visAHA;Zigarette;0;1;3806;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;158;2;visAHA;4;0;;1389;99;2PVIP_094_kettle2_gauss3.jpg
02/12/2023;12:05:00;102;159;2;visCATCH;4;1;;2011;30;3PVIP_062_zebra2_gauss12.jpg
02/12/2023;12:05:00;102;160;2;visAHA;5;0;;3112;44;1PVIP_044_snake_gauss1.5.jpg
02/12/2023;12:05:00;102;161;2;visAHA;3;1;;2153;37;1PVIP_037_pfau_gauss3.jpg
02/12/2023;12:05:00;102;161;3;solution_solved_VIS;3;1;;321;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;161;4;solution_visAHA;Pfau;0;1;2656;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;162;2;visCATCH;5;1;;1854;21;3PVIP_053_tent_gauss4.jpg
02/12/2023;12:05:00;102;163;2;visAHA;5;0;;1129;110;2PVIP_105_puppy1_gauss3.jpg
02/12/2023;12:05:00;102;164;2;visCATCH;6;1;;1225;23;3PVIP_055_tongue_gauss2.jpg
02/12/2023;12:05:00;102;165;2;visAHA;6;0;;1115;3;1PVIP_003_beehive_gauss2.jpg
02/12/2023;12:05:00;102;166;2;visAHA;4;0;;1101;111;2PVIP_106_saxophone1_gauss3.jpg
02/12/2023;12:05:00;102;167;2;visCATCH;5;1;;613;5;3PVIP_036_bat_gauss4.jpg
02/12/2023;12:05:00;102;168;2;visAHA;3;1;;762;28;1PVIP_028_knife.new_gauss1.5.jpg
02/12/2023;12:05:00;102;168;3;solution_solved_VIS;5;0;;422;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;169;2;visCATCH;6;1;;957;29;3PVIP_061_wing1_gauss4.jpg
02/12/2023;12:05:00;102;170;2;visAHA;2;1;;2088;30;1PVIP_030_lion1_gauss2.5.jpg
02/12/2023;12:05:00;102;170;3;solution_solved_VIS;3;1;;297;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;170;4;solution_visAHA;Lýwe;0;1;3215;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;171;2;visAHA;6;0;;1205;62;2PVIP_056_baby3_gauss5.jpg
02/12/2023;12:05:00;102;172;2;visAHA;2;1;;909;46;1PVIP_046_tiger_gauss2.5.jpg
02/12/2023;12:05:00;102;172;3;solution_solved_VIS;2;1;;467;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;172;4;solution_visAHA;Tiger;0;1;2275;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;12:05:00;102;173;2;visAHA;4;0;;1868;89;2PVIP_084_fish1_gauss3.jpg
02/12/2023;12:05:00;102;174;2;visCATCH;5;1;;3050;51;3PVIP_022_llama_gauss3.jpg
02/12/2023;12:05:00;102;175;2;visAHA;6;0;;1235;54;1PVIP_054_toilet_gauss5.jpg
02/12/2023;12:05:00;102;176;2;visAHA;5;0;;2882;64;2PVIP_058_bagpipe_gauss6.jpg
02/12/2023;12:05:00;102;177;2;visCATCH;6;1;;983;27;3PVIP_059_wateringcan_gauss4.jpg
02/12/2023;12:05:00;102;178;2;visAHA;3;1;;1943;52;1PVIP_052_wolf2.jpg
02/12/2023;12:05:00;102;178;3;solution_solved_VIS;5;0;;394;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;179;2;visCATCH;3;0;;3355;20;3PVIP_052_cat3.jpg
02/12/2023;12:05:00;102;179;3;solution_solved_VIScatch;5;1;;1391;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;180;2;visAHA;3;1;;2896;41;1PVIP_041_rose.jpg
02/12/2023;12:05:00;102;180;3;solution_solved_VIS;5;0;;889;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;12:05:00;102;181;2;visCATCH;4;1;;1047;16;3PVIP_047_clown1_gauss4.jpg
02/12/2023;14:40:20;103;2;2;visAHA;3;1;;12739;102;2PVIP_097_leopard7.jpg
02/12/2023;14:40:20;103;2;3;solution_solved_VIS;3;1;;4348;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;2;4;solution_visAHA;weis nicht;0;0;7461;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;14:40:20;103;3;2;visCATCH;6;1;;5343;6;3PVIP_037_beard2_gauss5.jpg
02/12/2023;14:40:20;103;4;2;visAHA;4;0;;4901;12;1PVIP_012_cabin2.jpg
02/12/2023;14:40:20;103;5;2;visCATCH;5;1;;1567;31;3PVIP_001_cockatoo.new_gauss4.jpg
02/12/2023;14:40:20;103;6;2;visAHA;4;0;;1677;15;1PVIP_015_crocodile1_gauss2.5.jpg
02/12/2023;14:40:20;103;7;2;visAHA;4;0;;1633;81;2PVIP_075_chair3_gauss5.jpg
02/12/2023;14:40:20;103;8;2;visAHA;4;0;;2493;53;1PVIP_053_watch2.jpg
02/12/2023;14:40:20;103;9;2;visCATCH;3;0;;3357;1;3PVIP_032_ameise_gauss2.jpg
02/12/2023;14:40:20;103;9;3;solution_solved_VIScatch;4;1;;3411;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;10;2;visAHA;3;1;;1911;13;1PVIP_013_cat.new_gauss3.jpg
02/12/2023;14:40:20;103;10;3;solution_solved_VIS;5;0;;2822;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;11;2;visCATCH;4;1;;1656;42;3PVIP_012_forceps_gauss4.jpg
02/12/2023;14:40:20;103;12;2;visAHA;3;1;;4398;69;2PVIP_063_brick_gauss5.jpg
02/12/2023;14:40:20;103;12;3;solution_solved_VIS;4;0;;2778;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;13;2;visAHA;2;1;;2856;100;2PVIP_095_knob_gauss1.jpg
02/12/2023;14:40:20;103;13;3;solution_solved_VIS;5;0;;2294;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;14;2;visCATCH;5;1;;5594;54;3PVIP_025_moose.new_gauss5.jpg
02/12/2023;14:40:20;103;15;2;visAHA;3;1;;3783;116;2PVIP_111_snake3.jpg
02/12/2023;14:40:20;103;15;3;solution_solved_VIS;6;0;;2445;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;16;2;visAHA;5;0;;3171;18;1PVIP_018_dog3_gauss2.5.jpg
02/12/2023;14:40:20;103;17;2;visAHA;3;1;;1017;112;2PVIP_107_scorpion_gauss8.jpg
02/12/2023;14:40:20;103;17;3;solution_solved_VIS;5;0;;715;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;18;2;visAHA;4;0;;4055;103;2PVIP_098_lion2.jpg
02/12/2023;14:40:20;103;19;2;visCATCH;5;1;;2695;19;3PVIP_051_soldier_gauss5.jpg
02/12/2023;14:40:20;103;20;2;visAHA;5;0;;6978;58;1PVIP_118_phone_gauss5.jpg
02/12/2023;14:40:20;103;21;2;visAHA;5;0;;648;113;2PVIP_108_shark1_gauss3.jpg
02/12/2023;14:40:20;103;22;2;visAHA;5;0;;3272;94;2PVIP_089_hammer_gauss2.jpg
02/12/2023;14:40:20;103;23;2;visCATCH;5;1;;4088;49;3PVIP_020_key_gauss3.jpg
02/12/2023;14:40:20;103;24;2;visAHA;3;1;;1476;68;2PVIP_062_book2_gauss3.5.jpg
02/12/2023;14:40:20;103;24;3;solution_solved_VIS;3;1;;3990;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;24;4;solution_visAHA;Buch;0;1;2665;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
02/12/2023;14:40:20;103;25;2;visAHA;3;1;;1889;119;2PVIP_114_wolf3.jpg
02/12/2023;14:40:20;103;25;3;solution_solved_VIS;5;0;;372;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;26;2;visAHA;3;1;;1489;38;1PVIP_038_python2_gauss2.jpg
02/12/2023;14:40:20;103;26;3;solution_solved_VIS;6;0;;778;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;27;2;visCATCH;6;1;;2486;4;3PVIP_035_basket_gauss3.jpg
02/12/2023;14:40:20;103;28;2;visAHA;5;0;;2422;75;2PVIP_069_cat2.jpg
02/12/2023;14:40:20;103;29;2;visCATCH;3;0;;857;29;3PVIP_061_wing1_gauss4.jpg
02/12/2023;14:40:20;103;29;3;solution_solved_VIScatch;5;1;;342;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;30;2;visAHA;4;0;;2311;107;2PVIP_102_owl_gauss4.jpg
02/12/2023;14:40:20;103;31;2;visCATCH;5;1;;2102;59;3PVIP_030_pigeon_gauss4.jpg
02/12/2023;14:40:20;103;32;2;visAHA;5;0;;3726;55;1PVIP_082_erdbeere_gauss1.jpg
02/12/2023;14:40:20;103;33;2;visAHA;5;0;;1022;114;2PVIP_109_shoes2_gauss4.jpg
02/12/2023;14:40:20;103;34;2;visAHA;5;0;;1007;56;1PVIP_116_otter.jpg
02/12/2023;14:40:20;103;35;2;visAHA;3;1;;1122;92;2PVIP_087_goat_gauss5.jpg
02/12/2023;14:40:20;103;35;3;solution_solved_VIS;2;1;;1609;1;Aufgabe im MRT GELýST?         1 = definitiv gelýst      2 = vermutlich gelýst      3 = weiý ich nicht mehr      4 = vermutlich NICHT gelýst      5 = definitiv NICHT gelýst
02/12/2023;14:40:20;103;35;4;solution_visAHA;Ziege;0;1;2175;1;Bitte tippe Dein (damaliges) Lýsungswort hier ein:
